Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
13357,Mayotte,France,2020-02-09,0.0,0.0
18325,no_value,Libya,2020-04-15,48.0,1.0
23784,no_value,Saint Vincent and the Grenadines,2020-04-02,2.0,0.0
19221,no_value,Maldives,2020-03-30,17.0,0.0
7190,Hebei,China,2020-01-29,48.0,1.0
26388,no_value,Thailand,2020-03-15,114.0,1.0
10325,no_value,Costa Rica,2020-03-26,231.0,2.0
22471,no_value,Paraguay,2020-02-03,0.0,0.0
28218,Georgia,US,2020-03-21,507.0,14.0
2134,no_value,Bahamas,2020-04-12,46.0,8.0
26907,no_value,Turkey,2020-01-24,0.0,0.0
1736,Western Australia,Australia,2020-02-16,0.0,0.0
35614,no_value,Zimbabwe,2020-03-07,0.0,0.0
19968,no_value,Monaco,2020-02-08,0.0,0.0
28578,Idaho,US,2020-04-08,1210.0,15.0
27361,Arkansas,US,2020-01-22,0.0,0.0
9609,Xinjiang,China,2020-02-23,76.0,2.0
22474,no_value,Paraguay,2020-02-06,0.0,0.0
35291,no_value,West Bank and Gaza,2020-03-26,84.0,1.0
6205,Anhui,China,2020-03-10,990.0,6.0
15622,no_value,Honduras,2020-01-25,0.0,0.0
29920,Mississippi,US,2020-03-13,1.0,0.0
26859,no_value,Tunisia,2020-03-30,312.0,8.0
33210,no_value,Uganda,2020-02-26,0.0,0.0
5963,no_value,Chad,2020-02-25,0.0,0.0
13707,Saint Barthelemy,France,2020-02-17,0.0,0.0
5723,Yukon,Canada,2020-02-13,0.0,0.0
4116,no_value,Cabo Verde,2020-02-02,0.0,0.0
20200,no_value,Montenegro,2020-02-12,0.0,0.0
33237,no_value,Uganda,2020-03-24,9.0,0.0
28773,Indiana,US,2020-03-06,0.0,0.0
19861,no_value,Moldova,2020-02-15,0.0,0.0
3599,no_value,Brunei,2020-03-26,114.0,0.0
3360,no_value,Botswana,2020-03-15,0.0,0.0
12911,French Guiana,France,2020-02-19,0.0,0.0
21974,no_value,Norway,2020-04-16,6896.0,152.0
15329,no_value,Guyana,2020-03-14,1.0,1.0
30729,New Mexico,US,2020-03-24,100.0,0.0
28442,Hawaii,US,2020-03-17,10.0,0.0
1145,Northern Territory,Australia,2020-01-26,0.0,0.0
16327,no_value,Iraq,2020-02-15,0.0,0.0
26576,no_value,Togo,2020-02-04,0.0,0.0
11187,no_value,Denmark,2020-02-05,0.0,0.0
15932,no_value,Iceland,2020-04-16,1739.0,8.0
6107,no_value,Chile,2020-03-26,1306.0,4.0
6577,Fujian,China,2020-04-09,351.0,1.0
17500,no_value,Kosovo,2020-03-19,0.0,0.0
6773,Guangdong,China,2020-03-08,1352.0,7.0
7091,Hainan,China,2020-02-13,157.0,4.0
32723,Washington,US,2020-01-26,0.0,0.0
34146,Falkland Islands (Malvinas),United Kingdom,2020-03-21,0.0,0.0
21740,no_value,Nigeria,2020-04-10,305.0,7.0
11435,no_value,Djibouti,2020-02-25,0.0,0.0
3933,no_value,Burma,2020-03-18,0.0,0.0
30638,New Jersey,US,2020-04-16,75317.0,3518.0
16089,no_value,Indonesia,2020-02-05,0.0,0.0
29651,Michigan,US,2020-02-01,0.0,0.0
2688,no_value,Belgium,2020-03-27,7284.0,289.0
34939,no_value,Uzbekistan,2020-03-16,6.0,0.0
5197,Nova Scotia,Canada,2020-03-28,110.0,0.0
4909,Newfoundland and Labrador,Canada,2020-01-28,0.0,0.0
34845,no_value,Uruguay,2020-04-05,400.0,5.0
2752,no_value,Belize,2020-02-06,0.0,0.0
18985,no_value,Malawi,2020-03-22,0.0,0.0
5757,Yukon,Canada,2020-03-18,0.0,0.0
10186,no_value,Congo (Kinshasa),2020-03-01,0.0,0.0
18979,no_value,Malawi,2020-03-16,0.0,0.0
24694,no_value,Singapore,2020-03-31,926.0,3.0
11020,Faroe Islands,Denmark,2020-04-06,183.0,0.0
6289,Beijing,China,2020-02-09,326.0,2.0
8736,Qinghai,China,2020-04-02,18.0,0.0
14219,no_value,Gabon,2020-04-13,57.0,1.0
8355,Liaoning,China,2020-02-23,121.0,1.0
32266,Utah,US,2020-01-25,0.0,0.0
9052,Shanghai,China,2020-03-07,342.0,3.0
3483,no_value,Brazil,2020-03-24,2247.0,46.0
6082,no_value,Chile,2020-03-01,0.0,0.0
26643,no_value,Togo,2020-04-11,76.0,3.0
4022,no_value,Burundi,2020-02-22,0.0,0.0
3387,no_value,Botswana,2020-04-11,13.0,1.0
23266,no_value,Russia,2020-01-31,2.0,0.0
13402,Mayotte,France,2020-03-25,36.0,0.0
7103,Hainan,China,2020-02-25,168.0,5.0
3125,no_value,Bolivia,2020-03-08,0.0,0.0
25540,no_value,Sudan,2020-01-25,0.0,0.0
6448,Chongqing,China,2020-03-25,578.0,6.0
12957,French Guiana,France,2020-04-05,61.0,0.0
30464,New Hampshire,US,2020-02-16,0.0,0.0
4611,British Columbia,Canada,2020-03-12,46.0,1.0
14398,no_value,Georgia,2020-02-24,0.0,0.0
27087,Alabama,US,2020-03-30,899.0,10.0
12709,no_value,Fiji,2020-03-16,0.0,0.0
26616,no_value,Togo,2020-03-15,1.0,0.0
22722,no_value,Philippines,2020-02-26,3.0,1.0
23101,no_value,Qatar,2020-04-03,1075.0,3.0
34467,Montserrat,United Kingdom,2020-02-29,0.0,0.0
5391,Prince Edward Island,Canada,2020-02-23,0.0,0.0
25246,no_value,South Sudan,2020-03-13,0.0,0.0
27182,Alaska,US,2020-03-11,0.0,0.0
33061,Wyoming,US,2020-01-22,0.0,0.0
20884,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-02-12,0.0,0.0
21332,no_value,New Zealand,2020-02-04,0.0,0.0
12785,no_value,Finland,2020-02-07,1.0,0.0
20683,no_value,Nepal,2020-03-10,1.0,0.0
25428,no_value,Sri Lanka,2020-01-27,1.0,0.0
24779,no_value,Slovakia,2020-03-02,0.0,0.0
26681,no_value,Trinidad and Tobago,2020-01-26,0.0,0.0
22736,no_value,Philippines,2020-03-11,49.0,1.0
8210,Jilin,China,2020-01-23,1.0,0.0
5507,Quebec,Canada,2020-02-25,0.0,0.0
5326,Ontario,Canada,2020-04-12,7049.0,274.0
22513,no_value,Paraguay,2020-03-16,8.0,0.0
27150,Alaska,US,2020-02-08,0.0,0.0
5957,no_value,Chad,2020-02-19,0.0,0.0
31157,Ohio,US,2020-02-25,0.0,0.0
34475,Montserrat,United Kingdom,2020-03-08,0.0,0.0
21093,Sint Maarten,Netherlands,2020-01-24,0.0,0.0
16687,no_value,Italy,2020-03-04,3089.0,107.0
11874,no_value,Egypt,2020-02-08,0.0,0.0
32856,West Virginia,US,2020-02-14,0.0,0.0
16114,no_value,Indonesia,2020-03-01,0.0,0.0
7257,Hebei,China,2020-04-05,327.0,6.0
13619,Reunion,France,2020-03-14,6.0,0.0
21798,no_value,North Macedonia,2020-02-14,0.0,0.0
27669,Colorado,US,2020-04-11,6513.0,250.0
30818,New York,US,2020-02-28,0.0,0.0
171,no_value,Albania,2020-03-18,59.0,2.0
9137,Shanxi,China,2020-02-07,104.0,0.0
9317,Sichuan,China,2020-04-13,560.0,3.0
4002,no_value,Burundi,2020-02-02,0.0,0.0
18662,no_value,Luxembourg,2020-04-10,3223.0,54.0
27516,California,US,2020-03-03,0.0,0.0
1052,New South Wales,Australia,2020-02-16,4.0,0.0
16692,no_value,Italy,2020-03-09,9172.0,463.0
16556,no_value,Israel,2020-02-16,0.0,0.0
24742,no_value,Slovakia,2020-01-25,0.0,0.0
27952,District of Columbia,US,2020-02-12,0.0,0.0
7316,Heilongjiang,China,2020-02-10,331.0,7.0
24469,no_value,Seychelles,2020-04-03,10.0,0.0
11306,no_value,Diamond Princess,2020-02-10,135.0,0.0
33780,British Virgin Islands,United Kingdom,2020-02-26,0.0,0.0
9838,Zhejiang,China,2020-02-24,1205.0,1.0
21174,Sint Maarten,Netherlands,2020-04-14,52.0,9.0
31274,Oklahoma,US,2020-02-28,0.0,0.0
5742,Yukon,Canada,2020-03-03,0.0,0.0
11635,no_value,Dominican Republic,2020-01-28,0.0,0.0
20762,Aruba,Netherlands,2020-02-04,0.0,0.0
20319,no_value,Morocco,2020-02-17,0.0,0.0
28795,Indiana,US,2020-03-28,1233.0,31.0
6097,no_value,Chile,2020-03-16,155.0,0.0
17445,no_value,Kosovo,2020-01-24,0.0,0.0
21937,no_value,Norway,2020-03-10,400.0,0.0
22243,no_value,Panama,2020-02-03,0.0,0.0
8147,Jiangxi,China,2020-03-14,935.0,1.0
19922,no_value,Moldova,2020-04-16,2154.0,54.0
20771,Aruba,Netherlands,2020-02-13,0.0,0.0
18884,no_value,Madagascar,2020-04-04,70.0,0.0
11406,no_value,Djibouti,2020-01-27,0.0,0.0
27634,Colorado,US,2020-03-07,0.0,0.0
17133,no_value,Kazakhstan,2020-02-23,0.0,0.0
3426,no_value,Brazil,2020-01-27,0.0,0.0
20215,no_value,Montenegro,2020-02-27,0.0,0.0
15066,no_value,Guinea,2020-02-08,0.0,0.0
19754,no_value,Mexico,2020-02-22,0.0,0.0
24461,no_value,Seychelles,2020-03-26,7.0,0.0
34443,Montserrat,United Kingdom,2020-02-05,0.0,0.0
9659,Xinjiang,China,2020-04-13,76.0,3.0
22758,no_value,Philippines,2020-04-02,2633.0,107.0
22479,no_value,Paraguay,2020-02-11,0.0,0.0
3830,no_value,Burkina Faso,2020-03-29,222.0,12.0
13578,Reunion,France,2020-02-02,0.0,0.0
9985,no_value,Colombia,2020-03-28,608.0,6.0
20985,Curacao,Netherlands,2020-01-30,0.0,0.0
1741,Western Australia,Australia,2020-02-21,0.0,0.0
5435,Prince Edward Island,Canada,2020-04-07,22.0,0.0
5557,Quebec,Canada,2020-04-15,14860.0,487.0
31600,Puerto Rico,US,2020-02-12,0.0,0.0
20755,Aruba,Netherlands,2020-01-28,0.0,0.0
24919,no_value,Slovenia,2020-03-28,684.0,9.0
20591,no_value,Namibia,2020-04-01,14.0,0.0
3610,no_value,Brunei,2020-04-06,135.0,1.0
27822,Delaware,US,2020-01-27,0.0,0.0
25483,no_value,Sri Lanka,2020-03-22,82.0,0.0
26920,no_value,Turkey,2020-02-06,0.0,0.0
4584,British Columbia,Canada,2020-02-14,4.0,0.0
12548,no_value,Ethiopia,2020-01-29,0.0,0.0
1109,New South Wales,Australia,2020-04-13,2863.0,25.0
18718,no_value,MS Zaandam,2020-02-12,0.0,0.0
7206,Hebei,China,2020-02-14,283.0,3.0
12040,no_value,El Salvador,2020-03-31,32.0,1.0
28563,Idaho,US,2020-03-24,81.0,0.0
1069,New South Wales,Australia,2020-03-04,22.0,1.0
23497,no_value,Saint Kitts and Nevis,2020-02-03,0.0,0.0
29249,Louisiana,US,2020-03-26,2304.0,83.0
4643,British Columbia,Canada,2020-04-13,1490.0,69.0
1715,Western Australia,Australia,2020-01-26,0.0,0.0
18732,no_value,MS Zaandam,2020-02-26,0.0,0.0
26824,no_value,Tunisia,2020-02-24,0.0,0.0
35130,no_value,Vietnam,2020-02-08,13.0,0.0
16036,no_value,India,2020-04-06,4778.0,136.0
3310,no_value,Botswana,2020-01-25,0.0,0.0
28924,Iowa,US,2020-04-12,1587.0,41.0
14749,no_value,Greece,2020-03-04,9.0,0.0
22174,no_value,Pakistan,2020-03-19,454.0,2.0
2312,no_value,Bangladesh,2020-02-22,0.0,0.0
21254,no_value,Netherlands,2020-03-11,503.0,5.0
2335,no_value,Bangladesh,2020-03-16,8.0,0.0
32652,Virginia,US,2020-03-09,0.0,0.0
802,no_value,Armenia,2020-01-25,0.0,0.0
1290,Queensland,Australia,2020-02-26,5.0,0.0
29357,Maine,US,2020-03-20,56.0,0.0
17381,no_value,"Korea, South",2020-03-14,8086.0,72.0
20082,no_value,Mongolia,2020-02-08,0.0,0.0
34937,no_value,Uzbekistan,2020-03-14,0.0,0.0
19790,no_value,Mexico,2020-03-29,848.0,16.0
29943,Mississippi,US,2020-04-05,1638.0,43.0
10458,no_value,Cote d'Ivoire,2020-04-14,638.0,6.0
10513,no_value,Croatia,2020-02-15,0.0,0.0
695,no_value,Argentina,2020-02-01,0.0,0.0
27892,Delaware,US,2020-04-06,783.0,15.0
19301,no_value,Mali,2020-02-25,0.0,0.0
23437,no_value,Rwanda,2020-03-28,60.0,0.0
2297,no_value,Bangladesh,2020-02-07,0.0,0.0
20575,no_value,Namibia,2020-03-16,2.0,0.0
33261,no_value,Uganda,2020-04-17,56.0,0.0
6543,Fujian,China,2020-03-06,296.0,1.0
22067,no_value,Oman,2020-03-26,109.0,0.0
15653,no_value,Honduras,2020-02-25,0.0,0.0
15855,no_value,Iceland,2020-01-30,0.0,0.0
24214,no_value,Senegal,2020-03-07,4.0,0.0
10409,no_value,Cote d'Ivoire,2020-02-25,0.0,0.0
18897,no_value,Madagascar,2020-04-17,117.0,0.0
29300,Maine,US,2020-01-23,0.0,0.0
28815,Indiana,US,2020-04-17,10154.0,522.0
32035,Tennessee,US,2020-01-22,0.0,0.0
23500,no_value,Saint Kitts and Nevis,2020-02-06,0.0,0.0
15741,no_value,Hungary,2020-01-30,0.0,0.0
31037,North Dakota,US,2020-02-19,0.0,0.0
3480,no_value,Brazil,2020-03-21,1021.0,15.0
4696,Manitoba,Canada,2020-02-12,0.0,0.0
657,no_value,Antigua and Barbuda,2020-04-17,23.0,3.0
20800,Aruba,Netherlands,2020-03-13,2.0,0.0
27818,Delaware,US,2020-01-23,0.0,0.0
19180,no_value,Maldives,2020-02-18,0.0,0.0
1609,Victoria,Australia,2020-02-03,4.0,0.0
23502,no_value,Saint Kitts and Nevis,2020-02-08,0.0,0.0
28898,Iowa,US,2020-03-17,23.0,0.0
12711,no_value,Fiji,2020-03-18,0.0,0.0
35584,no_value,Zimbabwe,2020-02-06,0.0,0.0
4613,British Columbia,Canada,2020-03-14,64.0,1.0
31132,Ohio,US,2020-01-31,0.0,0.0
31083,North Dakota,US,2020-04-05,207.0,3.0
11480,no_value,Djibouti,2020-04-10,150.0,1.0
16573,no_value,Israel,2020-03-04,15.0,0.0
4824,New Brunswick,Canada,2020-02-26,0.0,0.0
35271,no_value,West Bank and Gaza,2020-03-06,7.0,0.0
18066,no_value,Lebanon,2020-03-15,110.0,3.0
33527,Anguilla,United Kingdom,2020-02-01,0.0,0.0
15920,no_value,Iceland,2020-04-04,1417.0,4.0
17395,no_value,"Korea, South",2020-03-28,9478.0,144.0
13250,Martinique,France,2020-02-16,0.0,0.0
7355,Heilongjiang,China,2020-03-20,484.0,13.0
24342,no_value,Serbia,2020-03-21,171.0,1.0
22469,no_value,Paraguay,2020-02-01,0.0,0.0
17128,no_value,Kazakhstan,2020-02-18,0.0,0.0
28506,Idaho,US,2020-01-27,0.0,0.0
6738,Guangdong,China,2020-02-02,632.0,0.0
28896,Iowa,US,2020-03-15,18.0,0.0
30338,Nevada,US,2020-02-04,0.0,0.0
32307,Utah,US,2020-03-06,0.0,0.0
33714,Bermuda,United Kingdom,2020-04-14,57.0,5.0
15352,no_value,Guyana,2020-04-06,31.0,4.0
538,no_value,Angola,2020-04-12,19.0,2.0
32497,Virgin Islands,US,2020-01-28,0.0,0.0
16566,no_value,Israel,2020-02-26,2.0,0.0
28440,Hawaii,US,2020-03-15,6.0,0.0
12230,no_value,Eritrea,2020-02-22,0.0,0.0
13080,French Polynesia,France,2020-04-14,55.0,0.0
29348,Maine,US,2020-03-11,0.0,0.0
2133,no_value,Bahamas,2020-04-11,46.0,8.0
21551,no_value,Niger,2020-01-26,0.0,0.0
28013,District of Columbia,US,2020-04-13,1955.0,52.0
28060,Florida,US,2020-02-06,0.0,0.0
24975,no_value,Somalia,2020-01-30,0.0,0.0
2228,no_value,Bahrain,2020-03-23,377.0,2.0
10673,no_value,Cuba,2020-04-01,212.0,6.0
823,no_value,Armenia,2020-02-15,0.0,0.0
31749,Rhode Island,US,2020-03-18,33.0,0.0
10433,no_value,Cote d'Ivoire,2020-03-20,9.0,0.0
9727,Yunnan,China,2020-02-27,174.0,2.0
21449,no_value,Nicaragua,2020-02-07,0.0,0.0
18382,no_value,Liechtenstein,2020-02-18,0.0,0.0
18751,no_value,MS Zaandam,2020-03-16,0.0,0.0
22279,no_value,Panama,2020-03-10,1.0,0.0
9956,no_value,Colombia,2020-02-28,0.0,0.0
3079,no_value,Bolivia,2020-01-22,0.0,0.0
21153,Sint Maarten,Netherlands,2020-03-24,2.0,0.0
3238,no_value,Bosnia and Herzegovina,2020-03-07,3.0,0.0
29491,Maryland,US,2020-04-09,6185.0,138.0
4128,no_value,Cabo Verde,2020-02-14,0.0,0.0
19270,no_value,Mali,2020-01-25,0.0,0.0
6121,no_value,Chile,2020-04-09,5972.0,57.0
20309,no_value,Morocco,2020-02-07,0.0,0.0
32775,Washington,US,2020-03-18,1014.0,55.0
4642,British Columbia,Canada,2020-04-12,1445.0,58.0
28501,Idaho,US,2020-01-22,0.0,0.0
33712,Bermuda,United Kingdom,2020-04-12,57.0,4.0
34005,Channel Islands,United Kingdom,2020-02-23,0.0,0.0
199,no_value,Albania,2020-04-15,494.0,25.0
4153,no_value,Cabo Verde,2020-03-10,0.0,0.0
12502,no_value,Eswatini,2020-04-06,10.0,0.0
28585,Idaho,US,2020-04-15,1473.0,39.0
21584,no_value,Niger,2020-02-28,0.0,0.0
9770,Yunnan,China,2020-04-10,184.0,2.0
9621,Xinjiang,China,2020-03-06,76.0,3.0
17576,no_value,Kuwait,2020-02-10,0.0,0.0
23894,no_value,San Marino,2020-03-29,224.0,22.0
932,Australian Capital Territory,Australia,2020-02-10,0.0,0.0
32387,Vermont,US,2020-02-01,0.0,0.0
5054,Northwest Territories,Canada,2020-02-28,0.0,0.0
3922,no_value,Burma,2020-03-07,0.0,0.0
1757,Western Australia,Australia,2020-03-08,3.0,1.0
12234,no_value,Eritrea,2020-02-26,0.0,0.0
5555,Quebec,Canada,2020-04-13,13557.0,360.0
7557,Hong Kong,China,2020-02-23,74.0,2.0
20313,no_value,Morocco,2020-02-11,0.0,0.0
20684,no_value,Nepal,2020-03-11,1.0,0.0
25691,no_value,Suriname,2020-03-02,0.0,0.0
26140,no_value,Taiwan*,2020-02-24,30.0,1.0
10739,no_value,Cyprus,2020-02-13,0.0,0.0
32005,South Dakota,US,2020-04-15,1168.0,6.0
25809,no_value,Sweden,2020-03-06,101.0,0.0
24001,no_value,Sao Tome and Principe,2020-03-22,0.0,0.0
18174,no_value,Liberia,2020-03-09,0.0,0.0
28688,Illinois,US,2020-04-04,10357.0,244.0
30269,Nebraska,US,2020-03-20,37.0,0.0
16435,no_value,Ireland,2020-02-09,0.0,0.0
30483,New Hampshire,US,2020-03-06,0.0,0.0
19749,no_value,Mexico,2020-02-17,0.0,0.0
21272,no_value,Netherlands,2020-03-29,10866.0,771.0
5964,no_value,Chad,2020-02-26,0.0,0.0
14564,no_value,Germany,2020-04-16,137698.0,4052.0
30060,Missouri,US,2020-04-08,3209.0,86.0
23515,no_value,Saint Kitts and Nevis,2020-02-21,0.0,0.0
21211,no_value,Netherlands,2020-01-28,0.0,0.0
5721,Yukon,Canada,2020-02-11,0.0,0.0
3919,no_value,Burma,2020-03-04,0.0,0.0
30155,Montana,US,2020-03-20,15.0,0.0
8375,Liaoning,China,2020-03-14,125.0,1.0
28917,Iowa,US,2020-04-05,869.0,18.0
2023,no_value,Azerbaijan,2020-04-15,1253.0,13.0
17379,no_value,"Korea, South",2020-03-12,7869.0,66.0
13959,St Martin,France,2020-03-12,2.0,0.0
536,no_value,Angola,2020-04-10,19.0,2.0
33546,Anguilla,United Kingdom,2020-02-20,0.0,0.0
15349,no_value,Guyana,2020-04-03,23.0,4.0
22072,no_value,Oman,2020-03-31,192.0,1.0
34366,Isle of Man,United Kingdom,2020-03-13,0.0,0.0
15286,no_value,Guyana,2020-01-31,0.0,0.0
8170,Jiangxi,China,2020-04-06,937.0,1.0
35349,no_value,Western Sahara,2020-01-30,0.0,0.0
5200,Nova Scotia,Canada,2020-03-31,147.0,0.0
11060,Greenland,Denmark,2020-01-23,0.0,0.0
16340,no_value,Iraq,2020-02-28,7.0,0.0
24693,no_value,Singapore,2020-03-30,879.0,3.0
271,no_value,Algeria,2020-03-04,12.0,0.0
22577,no_value,Peru,2020-01-26,0.0,0.0
30808,New York,US,2020-02-18,0.0,0.0
29359,Maine,US,2020-03-22,89.0,0.0
9984,no_value,Colombia,2020-03-27,539.0,6.0
32507,Virgin Islands,US,2020-02-07,0.0,0.0
5444,Prince Edward Island,Canada,2020-04-16,26.0,0.0
5883,no_value,Central African Republic,2020-03-30,3.0,0.0
17004,no_value,Jordan,2020-02-08,0.0,0.0
33897,Cayman Islands,United Kingdom,2020-02-29,0.0,0.0
5063,Northwest Territories,Canada,2020-03-08,0.0,0.0
27490,California,US,2020-02-06,0.0,0.0
166,no_value,Albania,2020-03-13,33.0,1.0
22049,no_value,Oman,2020-03-08,16.0,0.0
735,no_value,Argentina,2020-03-12,19.0,1.0
14967,no_value,Guatemala,2020-02-23,0.0,0.0
34563,Turks and Caicos Islands,United Kingdom,2020-02-11,0.0,0.0
27195,Alaska,US,2020-03-24,34.0,0.0
7680,Hubei,China,2020-03-03,67217.0,2835.0
17529,no_value,Kosovo,2020-04-17,480.0,12.0
13934,St Martin,France,2020-02-16,0.0,0.0
24321,no_value,Serbia,2020-02-29,0.0,0.0
12111,no_value,Equatorial Guinea,2020-02-17,0.0,0.0
5894,no_value,Central African Republic,2020-04-10,8.0,0.0
627,no_value,Antigua and Barbuda,2020-03-18,1.0,0.0
5511,Quebec,Canada,2020-02-29,1.0,0.0
28646,Illinois,US,2020-02-22,0.0,0.0
5213,Nova Scotia,Canada,2020-04-13,474.0,3.0
17822,no_value,Laos,2020-02-28,0.0,0.0
7232,Hebei,China,2020-03-11,318.0,6.0
35067,no_value,Venezuela,2020-03-30,135.0,3.0
4567,British Columbia,Canada,2020-01-28,1.0,0.0
3704,no_value,Bulgaria,2020-03-17,67.0,2.0
23342,no_value,Russia,2020-04-16,27938.0,232.0
5767,Yukon,Canada,2020-03-28,4.0,0.0
27613,Colorado,US,2020-02-15,0.0,0.0
7567,Hong Kong,China,2020-03-04,105.0,2.0
25213,no_value,South Sudan,2020-02-09,0.0,0.0
3145,no_value,Bolivia,2020-03-28,74.0,0.0
27401,Arkansas,US,2020-03-02,0.0,0.0
4472,Alberta,Canada,2020-02-16,0.0,0.0
6650,Gansu,China,2020-02-28,91.0,2.0
11522,no_value,Dominica,2020-01-29,0.0,0.0
4512,Alberta,Canada,2020-03-27,542.0,2.0
12789,no_value,Finland,2020-02-11,1.0,0.0
27,no_value,Afghanistan,2020-02-17,0.0,0.0
22309,no_value,Panama,2020-04-09,2528.0,63.0
8062,Jiangsu,China,2020-04-12,653.0,0.0
10514,no_value,Croatia,2020-02-16,0.0,0.0
33356,no_value,Ukraine,2020-03-29,475.0,10.0
20344,no_value,Morocco,2020-03-13,7.0,1.0
11100,Greenland,Denmark,2020-03-03,0.0,0.0
19687,no_value,Mauritius,2020-04-09,314.0,7.0
11698,no_value,Dominican Republic,2020-03-31,1109.0,51.0
22082,no_value,Oman,2020-04-10,484.0,3.0
9421,Tianjin,China,2020-04-03,180.0,3.0
32186,Texas,US,2020-02-28,0.0,0.0
18406,no_value,Liechtenstein,2020-03-13,1.0,0.0
19957,no_value,Monaco,2020-01-28,0.0,0.0
26069,no_value,Syria,2020-04-07,19.0,2.0
5249,Ontario,Canada,2020-01-26,1.0,0.0
7469,Henan,China,2020-03-20,1273.0,22.0
35306,no_value,West Bank and Gaza,2020-04-10,267.0,2.0
6452,Chongqing,China,2020-03-29,579.0,6.0
23380,no_value,Rwanda,2020-01-31,0.0,0.0
8918,Shandong,China,2020-02-16,537.0,2.0
1635,Victoria,Australia,2020-02-29,7.0,0.0
14950,no_value,Guatemala,2020-02-06,0.0,0.0
1847,no_value,Austria,2020-02-13,0.0,0.0
425,no_value,Andorra,2020-04-13,646.0,29.0
4817,New Brunswick,Canada,2020-02-19,0.0,0.0
13343,Mayotte,France,2020-01-26,0.0,0.0
14966,no_value,Guatemala,2020-02-22,0.0,0.0
28987,Kansas,US,2020-02-21,0.0,0.0
15306,no_value,Guyana,2020-02-20,0.0,0.0
2814,no_value,Belize,2020-04-08,8.0,1.0
10536,no_value,Croatia,2020-03-09,12.0,0.0
31817,South Carolina,US,2020-02-01,0.0,0.0
8694,Qinghai,China,2020-02-20,18.0,0.0
20637,no_value,Nepal,2020-01-24,0.0,0.0
8496,Macau,China,2020-03-21,18.0,0.0
17249,no_value,Kenya,2020-02-25,0.0,0.0
4376,no_value,Cameroon,2020-03-05,0.0,0.0
11478,no_value,Djibouti,2020-04-08,135.0,0.0
12168,no_value,Equatorial Guinea,2020-04-14,41.0,0.0
13346,Mayotte,France,2020-01-29,0.0,0.0
28009,District of Columbia,US,2020-04-09,1523.0,32.0
369,no_value,Andorra,2020-02-17,0.0,0.0
29816,Minnesota,US,2020-03-23,234.0,1.0
28923,Iowa,US,2020-04-11,1510.0,34.0
3445,no_value,Brazil,2020-02-15,0.0,0.0
20229,no_value,Montenegro,2020-03-12,0.0,0.0
24740,no_value,Slovakia,2020-01-23,0.0,0.0
27404,Arkansas,US,2020-03-05,0.0,0.0
13985,St Martin,France,2020-04-07,32.0,2.0
15020,no_value,Guatemala,2020-04-16,196.0,5.0
2918,no_value,Benin,2020-03-29,6.0,0.0
11930,no_value,Egypt,2020-04-04,1070.0,71.0
2124,no_value,Bahamas,2020-04-02,24.0,1.0
8715,Qinghai,China,2020-03-12,18.0,0.0
34923,no_value,Uzbekistan,2020-02-29,0.0,0.0
15880,no_value,Iceland,2020-02-24,0.0,0.0
4144,no_value,Cabo Verde,2020-03-01,0.0,0.0
11083,Greenland,Denmark,2020-02-15,0.0,0.0
10962,Faroe Islands,Denmark,2020-02-08,0.0,0.0
21319,no_value,New Zealand,2020-01-22,0.0,0.0
35481,no_value,Zambia,2020-02-17,0.0,0.0
32661,Virginia,US,2020-03-18,77.0,2.0
30385,Nevada,US,2020-03-22,190.0,2.0
20826,Aruba,Netherlands,2020-04-08,77.0,0.0
20195,no_value,Montenegro,2020-02-07,0.0,0.0
31150,Ohio,US,2020-02-18,0.0,0.0
7779,Hunan,China,2020-02-17,1006.0,3.0
29440,Maryland,US,2020-02-18,0.0,0.0
17474,no_value,Kosovo,2020-02-22,0.0,0.0
19677,no_value,Mauritius,2020-03-30,128.0,3.0
1524,Tasmania,Australia,2020-03-03,1.0,0.0
23277,no_value,Russia,2020-02-11,2.0,0.0
31927,South Dakota,US,2020-01-28,0.0,0.0
17933,no_value,Latvia,2020-02-25,0.0,0.0
17899,no_value,Latvia,2020-01-22,0.0,0.0
15738,no_value,Hungary,2020-01-27,0.0,0.0
16217,no_value,Iran,2020-02-19,2.0,2.0
24140,no_value,Saudi Arabia,2020-04-16,6380.0,83.0
6089,no_value,Chile,2020-03-08,8.0,0.0
29840,Minnesota,US,2020-04-16,1809.0,87.0
31187,Ohio,US,2020-03-26,868.0,15.0
21348,no_value,New Zealand,2020-02-20,0.0,0.0
23775,no_value,Saint Vincent and the Grenadines,2020-03-24,1.0,0.0
35003,no_value,Venezuela,2020-01-26,0.0,0.0
16915,no_value,Japan,2020-03-04,331.0,6.0
20819,Aruba,Netherlands,2020-04-01,55.0,0.0
23949,no_value,Sao Tome and Principe,2020-01-30,0.0,0.0
6699,Gansu,China,2020-04-17,139.0,2.0
26850,no_value,Tunisia,2020-03-21,60.0,1.0
11337,no_value,Diamond Princess,2020-03-12,706.0,7.0
24973,no_value,Somalia,2020-01-28,0.0,0.0
30675,New Mexico,US,2020-01-30,0.0,0.0
8131,Jiangxi,China,2020-02-27,934.0,1.0
32536,Virgin Islands,US,2020-03-07,0.0,0.0
18263,no_value,Libya,2020-02-13,0.0,0.0
28332,Guam,US,2020-03-21,15.0,0.0
